Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
19-Oct-17,463.9,477.7,463.4,473.85,471.9863828,106336,1362,50189144,20816,19.58,14.3,9.95
18-Oct-17,465.95,480,457.55,461.55,461.9895309,188650,3067,87154325,34404,18.24,22.45,-4.4
17-Oct-17,455.25,469.25,455.15,465.95,462.0752539,434888,5519,200950983,56279,12.94,14.1,10.7
16-Oct-17,435.5,457.4,433,453,446.003133,703788,8094,313891653,137790,19.58,24.4,17.5
13-Oct-17,425,436,421,431.6,428.0510164,3545078,15581,1517474241,287654,8.11,15,6.6
12-Oct-17,404,405,396.05,400.05,399.7319,86561,1214,34601193,18881,21.81,8.95,-3.95
11-Oct-17,380.3,407,380.3,403.4,399.6644037,411104,5859,164303635,122505,29.8,26.7,23.1
10-Oct-17,380,386.75,374.8,384.05,379.9761943,73932,1044,28092400,17557,23.75,11.95,4.05
09-Oct-17,378.5,382.4,377.7,379.4,379.3208541,32828,528,12452345,9259,28.2,4.7,0.9
06-Oct-17,376.8,383.75,376.8,382.3,381.0647176,22575,403,8602536,7366,32.63,6.95,5.5
05-Oct-17,376.95,380.9,373.1,377.75,377.0153949,65866,901,24832496,11236,17.06,7.8,0.8
04-Oct-17,383.5,385.6,375.5,376.95,378.6440775,99797,1269,37787543,34184,34.25,10.1,-6.55
03-Oct-17,389.65,393.2,384,385.65,388.9969191,99970,1228,38888022,15818,15.82,9.2,-4
29-Sep-17,379,391.8,379,388.65,386.5564915,56628,990,21889921,13100,23.13,12.8,9.65
28-Sep-17,388.8,388.8,377.5,382.4,381.259506,57937,961,22089032,8614,14.87,11.3,-6.4
27-Sep-17,384.5,389.55,384.2,385.35,385.8433666,84286,1064,32521194,30063,35.67,5.35,0.85
26-Sep-17,386,392.5,382.55,387.3,385.1559815,97986,2344,37739894,35572,36.3,9.95,1.3
25-Sep-17,397,397,387.35,389.45,390.4531839,44867,699,17518463,12262,27.33,9.65,-7.55
22-Sep-17,396,400.7,391.6,395.1,396.0972264,63203,920,25034533,15489,24.51,9.1,-0.9
21-Sep-17,390,400.95,390,399.5,395.9705691,124733,1630,49390597,22402,17.96,10.95,9.5
20-Sep-17,370,398.8,370,396.25,390.6518558,412016,4646,160954815,71777,17.42,28.8,26.25
19-Sep-17,396,399.25,390.4,394.7,393.5141294,223152,1012,87813465,144353,64.69,8.85,-1.3
18-Sep-17,398,401.1,395,396.8,398.1685376,46500,722,18514837,9588,20.62,6.1,-1.2
15-Sep-17,399,403,393.55,395.65,396.6832001,206632,1590,81967443,99320,48.07,9.45,-3.35
14-Sep-17,407,407,396.55,398.2,400.4871786,89148,1037,35702631,11571,12.98,10.45,-8.8
13-Sep-17,406.5,407.5,399.5,401,403.6127869,129195,1486,52144754,40820,31.6,8,-5.5
12-Sep-17,405.2,406.75,398.25,404.9,402.0140447,115987,1445,46628403,7552,6.51,8.5,-0.3
11-Sep-17,405.5,407.2,398.85,401.9,400.9317683,157185,1856,63020460,27273,17.35,8.35,-3.6
08-Sep-17,393,404.8,393,403.2,401.2491743,78114,1254,31343178,14345,18.36,11.8,10.2
07-Sep-17,404,406.9,395,397.45,401.9391601,97206,1359,39070898,24449,25.15,11.9,-6.55
06-Sep-17,399,405.45,399,402.95,403.4613931,49227,774,19861194,8445,17.16,6.45,3.95
05-Sep-17,415,415,397.95,406.5,404.541605,237928,3275,96251775,41128,17.29,17.05,-8.5
04-Sep-17,422.45,423,413.1,415.85,417.0845436,45030,764,18781317,9519,21.14,9.9,-6.6
01-Sep-17,429,430.15,421.5,422.45,424.0316094,64000,1015,27138023,15299,23.9,8.65,-6.55
31-Aug-17,432,432,424.3,427.85,426.827568,81290,1366,34696813,,,7.7,-4.15
30-Aug-17,430,432.1,427.95,429.2,429.2922344,35670,685,15312854,5958,16.7,4.15,-0.8
29-Aug-17,434.95,434.95,427.45,428.4,429.0515045,40346,581,17310512,7068,17.52,7.5,-6.55
28-Aug-17,432,438,430.5,434.95,434.3156904,69584,1026,30221423,18233,26.2,7.5,2.95
24-Aug-17,433.5,434,428.4,432.85,431.1397152,46559,1149,20073434,11632,24.98,5.6,-0.65
23-Aug-17,424.35,434.05,424.35,431.8,430.5572573,255234,4102,109892851,67587,26.48,9.7,7.45
22-Aug-17,425,425,417.05,421.65,420.0306762,116051,1463,48744980,58114,50.08,7.95,-3.35
21-Aug-17,421,425.8,417.95,419,421.5768463,48096,1272,20276160,16161,33.6,7.85,-2
18-Aug-17,415.5,422.6,413.25,421.6,419.9664651,77889,2082,32710768,18794,24.13,9.35,6.1
17-Aug-17,407.95,420,407.95,416.55,414.8623175,267732,2733,111071918,127946,47.79,12.05,8.6
16-Aug-17,410,410.65,403.7,406.65,406.2929688,86528,1504,35155718,25074,28.98,6.95,-3.35
14-Aug-17,405.2,414.35,405.2,408.55,410.2919373,201211,2221,82555251,17059,8.48,9.15,3.35
11-Aug-17,415,417.9,410.4,414.65,414.540235,54306,980,22512022,11734,21.61,7.5,-0.35
10-Aug-17,406.25,420.75,406.25,416.25,417.4771228,102613,1068,42838580,21424,20.88,14.5,10
09-Aug-17,418.5,419,412.1,416.6,414.4744112,100337,1084,41587119,11942,11.9,6.9,-1.9
08-Aug-17,420,425.35,414.45,418,418.0417855,147563,1741,61687500,22368,15.16,10.9,-2
07-Aug-17,418,422.5,416.65,417.7,420.8105395,177636,1645,74751101,40317,22.7,5.85,-0.3
04-Aug-17,424.25,424.25,411.7,420.95,417.3802718,155949,1878,65090036,33374,21.4,12.55,-3.3
03-Aug-17,415,425.05,413.55,424.25,418.1884811,222139,2794,92895971,100063,45.05,11.5,9.25
02-Aug-17,420,422.55,414,415.9,416.6134092,92757,2057,38643810,33308,35.91,8.55,-4.1
01-Aug-17,415.65,422.2,413.75,416.45,417.6851289,119776,1594,50028654,52757,44.05,8.45,0.8
31-Jul-17,413.5,421.65,410,417.8,414.7780598,108340,1220,44937055,33910,31.3,11.65,4.3
28-Jul-17,414.9,415.4,408.45,413.35,411.6864233,111220,1746,45787764,30446,27.37,6.95,-1.55
27-Jul-17,429.9,429.9,411.95,416,417.3092596,242159,4259,101055193,87534,36.15,17.95,-13.9
26-Jul-17,428.5,430,421.65,426.25,425.3866051,429896,7477,182872000,184116,42.83,8.35,-2.25
25-Jul-17,421.1,431,419.2,427.6,425.8251111,594989,5432,253361257,146241,24.58,11.8,6.5
24-Jul-17,409.5,422,407.4,420.2,416.0626992,220832,3198,91879958,51163,23.17,14.6,10.7
21-Jul-17,417,417,403,411.15,408.8462194,912937,7451,373250841,412669,45.2,14,-5.85
20-Jul-17,421.95,424,416.25,419.75,419.7285018,134174,1632,56316652,32317,24.09,7.75,-2.2
19-Jul-17,408.3,422.4,407.85,421.35,418.2456435,370305,4913,154878453,98865,26.7,14.55,13.05
18-Jul-17,408.25,429.6,398.8,408.25,414.9958915,313983,4148,130301655,45254,14.41,30.8,0
17-Jul-17,408,409.9,406.3,408.6,407.9678677,74131,1017,30243066,29311,39.54,3.6,0.6
14-Jul-17,403.05,407.8,402.55,405.6,405.6040691,130250,1494,52829930,39456,30.29,5.25,2.55
13-Jul-17,400,405,399.05,402.95,401.0428966,163020,1552,65378013,72439,44.44,5.95,2.95
12-Jul-17,398,404,394.3,397.2,396.9093606,411201,3761,163209526,154740,37.63,9.7,-0.8
11-Jul-17,405,409,392.95,395.45,401.3507029,556568,6042,223378958,180159,32.37,16.05,-9.55
10-Jul-17,386,410,384.7,405.4,401.130305,3963217,39034,1589766444,2581686,65.14,25.3,19.4
07-Jul-17,382,386,382,384.65,384.810317,111428,1665,42878644,32164,28.87,4,2.65
06-Jul-17,379,382.7,374.15,381.4,380.251701,468560,1645,178170737,385185,82.21,8.55,2.4
05-Jul-17,384,384,373.35,376.3,375.5503273,68750,1477,25819085,20909,30.41,10.65,-7.7
04-Jul-17,384.95,384.95,378.05,379.3,379.6750223,52779,635,20038868,7032,13.32,6.9,-5.65
03-Jul-17,382,383.9,377.2,381.85,379.8356948,266991,1269,101412712,204457,76.58,6.7,-0.15
30-Jun-17,382,382.35,372.75,379.15,377.4930961,131086,1680,49484060,28954,22.09,9.6,-2.85
29-Jun-17,377,386.45,376.95,382.6,383.109033,287546,5010,110161470,130646,45.43,9.5,5.6
28-Jun-17,372,381.5,367.7,377.35,374.2234864,179823,2345,67293990,62609,34.82,13.8,5.35
27-Jun-17,365.5,375.6,365.5,371.8,371.168615,278528,1996,103380852,160851,57.75,10.1,6.3
23-Jun-17,365.75,368.2,363.4,365.9,365.4888697,192358,3369,70304708,72823,37.86,4.8,0.15
22-Jun-17,366.8,368.75,362,365.45,367.4869462,348059,1551,127907139,265910,76.4,6.75,-1.35
21-Jun-17,367,367.8,364.55,366.05,366.7043688,888773,2281,325916942,786328,88.47,3.25,-0.95
20-Jun-17,368,370.4,365,366,367.1322448,116549,1339,42788896,44788,38.43,5.4,-2
19-Jun-17,365,368.55,364.7,367.05,366.891578,324888,2878,119198671,238456,73.4,3.85,2.05
16-Jun-17,365.3,367.5,361,364.75,363.9983765,73298,1133,26680353,27666,37.74,6.5,-0.55
15-Jun-17,364.5,370.2,364,365,367.0222284,119487,1725,43854385,49252,41.22,6.2,0.5
14-Jun-17,363,369,361.4,365.1,364.8412314,109373,709,39903780,8142,7.44,7.6,2.1
13-Jun-17,365.4,368.6,362.2,363.55,363.6107298,1593623,1845,579458422,1547298,97.09,6.4,-1.85
12-Jun-17,368,371.75,363.5,365.4,366.4787619,135370,1676,49610230,60936,45.01,8.25,-2.6
09-Jun-17,368.75,371.15,366.7,367.9,368.1049459,185000,2527,68099415,123042,66.51,4.45,-0.85
08-Jun-17,373,373.85,367.3,368.4,369.1745773,239573,4426,88444261,97000,40.49,6.55,-4.6
07-Jun-17,375,375.4,370.2,372.7,373.0904281,147598,2796,55067401,82484,55.88,5.2,-2.3
06-Jun-17,372.35,372.5,367.5,368.35,368.3597465,648615,3829,238923657,443236,68.34,5,-4
05-Jun-17,373,377.25,371.3,372.35,372.9467115,331235,1281,123533004,253861,76.64,5.95,-0.65
02-Jun-17,373.2,381.35,369.95,373.15,375.6226838,206641,3040,77619047,41071,19.88,11.4,-0.05
01-Jun-17,370,373,365.75,367.15,368.2309275,102071,1956,37585699,39575,38.77,7.25,-2.85
31-May-17,371,376.5,368.2,371.8,371.6165778,1010184,6581,375401121,635345,62.89,8.3,0.8
30-May-17,373,376.7,368.75,369.75,371.2280823,290382,2884,107797953,144555,49.78,7.95,-3.25
29-May-17,373.5,378.45,367.9,373.05,373.7001298,83993,1490,31388195,6703,7.98,10.55,-0.45
26-May-17,368,380.1,367.65,373.7,375.4070815,129210,3417,48506349,50667,39.21,12.45,5.7
25-May-17,366.15,376.2,361.15,369.55,371.3636673,660469,8033,245274190,345539,52.32,15.05,3.4
24-May-17,368,373,361.6,368.5,369.5274343,175510,4223,64855760,56747,32.33,11.4,0.5
23-May-17,373.5,376,370.2,371.45,372.9902239,1241092,3346,462915183,1108538,89.32,5.8,-2.05
22-May-17,371,378.2,371,371.9,374.2400578,74682,1619,27948996,13853,18.55,7.2,0.9
19-May-17,375,379.25,368.55,372.55,373.9967236,143755,2431,53763899,43179,30.04,10.7,-2.45
18-May-17,373,381.5,368.6,370.8,375.3254078,105818,1810,39716184,19417,18.35,12.9,-2.2
17-May-17,374.7,380.5,370.5,376,376.7821937,135974,2697,51232582,32729,24.07,10,1.3
16-May-17,367,377.4,367,374.7,374.5866183,242316,3912,90768331,44970,18.56,10.4,7.7
15-May-17,365,369.5,361.65,363.85,364.9538456,132490,3093,48352735,46133,34.82,7.85,-1.15
12-May-17,362.15,370.55,361.55,364.9,364.875466,279225,2454,101882352,129349,46.32,9,2.75
11-May-17,371.7,371.7,362.65,366.1,365.7545525,557720,5173,203988629,239552,42.95,9.05,-5.6
10-May-17,337,380.05,336.95,372.7,364.2769915,1635184,24044,595659908,259576,15.87,43.1,35.7
09-May-17,350,350.5,343.4,345.5,346.7843223,148963,2509,51658033,28038,18.82,7.1,-4.5
08-May-17,344.75,355.25,344.7,351.25,350.3523366,121032,1901,42403844,46278,38.24,10.55,6.5
05-May-17,345.95,348.75,343,344.65,345.3948312,80561,1219,27825353,14927,18.53,5.75,-1.3
04-May-17,347.75,351.3,343.8,345.9,347.218921,72364,1403,25126150,23525,32.51,7.5,-1.85
03-May-17,347.5,350.1,344.05,346.45,347.2365748,71284,920,24752412,19067,26.75,6.05,-1.05
02-May-17,350.15,355.3,346.15,347.5,349.9394158,111019,1431,38849924,23651,21.3,9.15,-2.65
28-Apr-17,356.4,357.85,350.55,354.6,354.1506357,129146,2074,45737138,30958,23.97,7.3,-1.8
27-Apr-17,356.45,361.35,353.8,357.95,358.1678515,146713,1999,52547880,23830,16.24,7.55,1.5
26-Apr-17,350.1,359.95,350.1,357.95,356.9267194,165187,3028,58959654,38252,23.16,9.85,7.85
25-Apr-17,342.5,359.85,341.6,354.15,353.1575307,271401,3887,95847307,61632,22.71,18.25,11.65
24-Apr-17,343,347,339,343.25,341.943334,112466,1407,38456999,24799,22.05,8,0.25
21-Apr-17,343,346.15,340.7,342.85,343.8920526,93490,1596,32150468,26668,28.52,5.45,-0.15
20-Apr-17,340,343.7,338.05,342.6,341.3612777,72382,1387,24708412,19691,27.2,5.65,2.6
19-Apr-17,340,341.6,333.25,340,337.6193657,73656,1343,24867692,18298,24.84,8.35,0
18-Apr-17,341.1,343.5,336.35,338.55,340.259936,1273125,2068,433193431,1135928,89.22,7.15,-2.55
17-Apr-17,342,343.3,337,341.15,340.8571979,57086,1046,19458174,11724,20.54,6.3,-0.85
13-Apr-17,350.5,352,339.1,340.55,342.6979043,251033,3048,86028483,55375,22.06,12.9,-9.95
12-Apr-17,348,353.8,346.25,351.2,350.2835884,120153,1845,42087624,21590,17.97,7.55,3.2
11-Apr-17,345,355.5,343.7,350.2,349.8610958,252829,3702,88455031,92872,36.73,11.8,5.2
10-Apr-17,345.1,348,342,345.5,345.3898543,94661,1259,32694949,20115,21.25,6,0.4
07-Apr-17,342.65,350.5,342.3,344.5,346.8834835,378882,3421,131427908,108903,28.74,8.2,1.85
06-Apr-17,344.5,344.5,337.7,341.65,340.7748867,131285,1858,44738631,27734,21.13,6.8,-2.85
05-Apr-17,342,347.2,339,344.6,344.0177509,202750,3494,69749599,63419,31.28,8.2,2.6
03-Apr-17,350,350,336,341.65,338.8107807,900717,6794,305172630,627808,69.7,14,-8.35
31-Mar-17,351,352.05,345,349.95,348.4384717,175407,2892,61118547,46097,26.28,7.05,-1.05
30-Mar-17,346,352,342.5,350.65,343.486418,6139240,3043,2108745557,5987142,97.52,9.5,4.65
29-Mar-17,342.9,346.3,341.2,344.9,343.40239,170295,2169,58479710,43626,25.62,5.1,2
28-Mar-17,339,343.4,338.45,340.65,340.8741421,102139,1559,34816544,25929,25.39,4.95,1.65
27-Mar-17,343,343,335.2,338.6,338.863145,161156,3679,54609829,47017,29.17,7.8,-4.4
24-Mar-17,341.6,348,337.9,340.4,341.9528498,321992,8363,110106082,105254,32.69,10.1,-1.2
23-Mar-17,340,341.5,335.65,338.4,338.6520452,218491,10476,73992424,89992,41.19,5.85,-1.6
22-Mar-17,349.5,349.5,325.5,338.5,338.9442113,363425,9313,123180800,110067,30.29,24,-11
21-Mar-17,348,351.5,345.2,349.6,348.1533545,144241,3217,50217988,36692,25.44,6.3,1.6
20-Mar-17,346,351.8,339.15,349.45,346.4062355,320553,4099,111041558,35816,11.17,12.65,3.45
17-Mar-17,362.8,362.85,343.05,346.8,350.9636637,334349,3798,117344350,145950,43.65,19.8,-16
16-Mar-17,365.2,366,359.4,360.25,360.4430193,487279,2409,175636314,365778,75.07,6.6,-4.95
15-Mar-17,359.95,365.8,356.55,363.15,361.6261743,296558,5417,107243135,79837,26.92,9.25,3.2
14-Mar-17,366.1,369.45,359.1,361.35,362.5248328,10884635,4659,3945950483,10616189,97.53,10.35,-4.75
10-Mar-17,361,366,360.2,364.8,364.4281054,3054563,2574,1113168607,2886769,94.51,5.8,3.8
09-Mar-17,359.15,362,356.65,360.4,359.950204,70347,1575,25321417,15267,21.7,5.35,1.25
08-Mar-17,360.8,364.15,358.4,360.75,361.4133001,168224,3203,60798391,49058,29.16,5.75,-0.05
07-Mar-17,362,362.3,356.65,361.2,359.9515707,191537,2762,68944044,31541,16.47,5.65,-0.8
06-Mar-17,361.95,363.75,357.35,362.05,360.6095183,277045,4532,99905064,57937,20.91,6.4,0.1
03-Mar-17,357.5,361.35,353.2,355.6,356.8407448,163687,2676,58410191,30769,18.8,8.15,-1.9
02-Mar-17,365,366.1,352.55,356.4,358.6533445,228867,3626,82083915,43957,19.21,13.55,-8.6
01-Mar-17,368,368.15,361.15,362.6,363.3634425,131322,2112,47717614,25101,19.11,7,-5.4
28-Feb-17,358,373,357,365.15,362.8918993,676138,9218,245365003,106564,15.76,16,7.15
27-Feb-17,369.9,370,353.1,355.7,358.4800967,436787,6581,156579446,64219,14.7,16.9,-14.2
23-Feb-17,371.8,400.65,363.5,366.05,379.6954454,2139508,29119,812361443,345727,16.16,37.15,-5.75
22-Feb-17,363,372.3,359.75,361.15,364.8412716,257761,3892,94041851,51325,19.91,12.55,-1.85
21-Feb-17,375,376.9,359.6,362.95,367.4176906,376166,5534,138210043,45851,12.19,17.3,-12.05
20-Feb-17,369.5,379.05,369.5,375.65,376.3944499,169692,2492,63871127,48944,28.84,9.55,6.15
17-Feb-17,366.2,372.1,362.55,369.5,366.6049768,147847,2082,54201446,46748,31.62,9.55,3.3
16-Feb-17,361.05,368.9,360.3,366.2,365.9920239,96288,1486,35240640,16999,17.65,8.6,5.15
15-Feb-17,370,372.4,360.1,365.35,366.2271758,225090,3048,82434075,47609,21.15,12.3,-4.65
14-Feb-17,356.65,370,355,369,365.2366205,157442,2994,57503584,40342,25.62,15,12.35
13-Feb-17,354.2,360,353.7,358.15,357.6966272,76968,1196,27531194,22189,28.83,6.3,3.95
10-Feb-17,355.5,360,355.1,357.75,357.2892374,232342,3339,83013296,88580,38.12,4.9,2.25
09-Feb-17,353,358,350.6,355.5,354.4249376,105439,1418,37370211,16667,15.81,7.4,2.5
08-Feb-17,353,354.75,347.1,352.8,351.0977567,106939,1471,37546043,15582,14.57,7.65,-0.2
07-Feb-17,353.5,358.5,350.15,352.15,354.7965537,87109,1500,30905973,8905,10.22,8.35,-1.35
06-Feb-17,355,356.8,352.45,354.6,354.305245,118531,1928,41996155,29189,24.63,4.35,-0.4
03-Feb-17,353,361.55,352,353.65,355.2117335,174049,2609,61824247,38425,22.08,9.55,0.65
02-Feb-17,344,360,344,353.5,354.4441994,272936,4105,96740582,59738,21.89,16,9.5
01-Feb-17,347.9,349.3,340.8,345.05,344.3601995,974510,2292,335582458,855381,87.78,8.5,-2.85
31-Jan-17,348.4,353.05,343.25,347.9,348.5909539,395222,9245,137770814,61306,15.51,9.8,-0.5
30-Jan-17,323.9,370,322.5,347.65,350.1686028,1168830,23566,409287568,123507,10.57,47.5,23.75
27-Jan-17,311,326.7,310.95,323.45,318.8128435,233099,3524,74314955,65878,28.26,15.75,12.45
25-Jan-17,304.1,314.2,304.1,311.55,309.7495258,468671,8931,145170620,68858,14.69,10.1,7.45
24-Jan-17,319.9,319.9,314.75,316.35,316.1816023,94316,2660,29820984,25120,26.63,5.15,-3.55
23-Jan-17,320,320.8,315.6,319.4,318.4188096,71942,1810,22907686,6444,8.96,5.2,-0.6
20-Jan-17,319,326.9,315.6,320.7,322.3501519,156355,2989,50401058,26216,16.77,11.3,1.7
19-Jan-17,314,322.5,311,316.55,318.92125,162235,2368,51740189,43461,26.79,11.5,2.55
18-Jan-17,317.9,318.35,311.4,313.7,314.3052656,118202,3014,37151511,31844,26.94,6.95,-4.2
17-Jan-17,319.95,319.95,316,317.55,317.8337592,61056,1573,19405658,16941,27.75,3.95,-2.4
16-Jan-17,320,323,316.9,317.9,319.0036111,121848,2143,38869952,17005,13.96,6.1,-2.1
13-Jan-17,319.9,325,316.05,320.05,321.0250252,153565,2624,49298208,21546,14.03,8.95,0.15
12-Jan-17,323,325.2,320.1,321.65,322.2041488,134064,5801,43195977,19055,14.21,5.1,-1.35
11-Jan-17,322,324.6,318.7,322.85,322.7637412,186410,9998,60166389,37291,20,5.9,0.85
10-Jan-17,319.2,321,317.1,320.1,319.3942787,48311,874,15430257,16964,35.11,3.9,0.9
09-Jan-17,317.1,321.4,316.6,319,318.5916607,68639,1720,21867813,10764,15.68,4.8,1.9
06-Jan-17,322.8,324.7,318.35,319.9,322.4241034,115776,2289,37328973,23808,20.56,6.35,-2.9
05-Jan-17,314,322.45,310.25,321.15,317.8302536,155968,2665,49571349,39016,25.02,12.2,7.15
04-Jan-17,302.2,315.4,299.55,314.2,305.1960422,356010,4663,108652843,124770,35.05,15.85,12
03-Jan-17,313,313.9,300,303.65,306.5407161,158377,2391,48548999,56737,35.82,13.9,-9.35
02-Jan-17,305.25,312.45,303.1,311,309.6752461,119044,1933,36864980,33642,28.26,9.35,5.75
30-Dec-16,303.1,306.95,300.7,305.35,302.9457764,92801,2015,28113671,12288,13.24,6.25,2.25
29-Dec-16,299.75,304.75,297.75,303.1,300.7324141,77818,1282,23402395,21602,27.76,7,3.35
28-Dec-16,299.5,303.6,297,300.2,300.1532168,94598,2031,28393894,12465,13.18,6.6,0.7
27-Dec-16,297.75,303,291.5,299.4,296.4807096,101631,1777,30131631,18920,18.62,11.5,1.65
26-Dec-16,301,301,289.25,296.25,293.3841195,103473,1818,30357335,25533,24.68,11.75,-4.75
23-Dec-16,294.1,297,291.6,295.5,294.1992582,279863,1222,82335487,230859,82.49,5.4,1.4
22-Dec-16,302.15,302.15,291.05,293.15,295.3704,127527,2770,37667701,59498,46.66,11.1,-9
21-Dec-16,304.4,306.45,300.55,302.15,302.7571952,89990,1678,27245120,14717,16.35,5.9,-2.25
20-Dec-16,304.1,306.4,299.5,302.25,301.7964635,108015,1950,32598545,37384,34.61,6.9,-1.85
19-Dec-16,309.95,311.55,304.1,305.1,306.948356,83088,1680,25503725,36265,43.65,7.45,-4.85
16-Dec-16,318.45,319,308.1,309.95,311.7000642,160471,3764,50018821,55020,34.29,10.9,-8.5
15-Dec-16,320,322,317.45,318.45,319.38451,170807,5609,54553110,50070,29.31,4.55,-1.55
14-Dec-16,329.7,329.7,321.55,322.45,325.094747,50714,5261,16486855,21875,43.13,8.15,-7.25
13-Dec-16,326.65,330.75,326.15,329.85,329.1682903,34387,4819,11319110,10788,31.37,4.6,3.2
12-Dec-16,330,330,326.45,327.85,328.357337,131355,5653,43131378,10823,8.24,3.55,-2.15
09-Dec-16,335,337.05,328,331,331.6601627,183938,13895,61004907,33639,18.29,9.05,-4
08-Dec-16,329,333.25,328.1,331.7,331.7479215,101155,7800,33557961,33190,32.81,5.15,2.7
07-Dec-16,330,334.6,325.4,328.9,330.238194,109923,2758,36300773,14045,12.78,9.2,-1.1
06-Dec-16,326.85,331.85,325.2,329.05,328.7839201,150088,2957,49346521,23743,15.82,6.65,2.2
05-Dec-16,318,328.9,318,327.45,325.5178792,134514,2156,43786712,26370,19.6,10.9,9.45
02-Dec-16,316.9,321.3,315,318.75,318.3381728,115095,2003,36639132,30061,26.12,6.3,1.85
01-Dec-16,325.55,325.55,314,319.1,319.3767989,226877,4048,72459250,17482,7.71,11.55,-6.45
30-Nov-16,324.1,326.8,323.1,324.5,325.0311563,88714,1574,28834814,11510,12.97,3.7,0.4
29-Nov-16,321,325,316.9,324.2,322.255371,196005,2863,63163664,59598,30.41,8.1,3.2
28-Nov-16,301,319.2,301,317.5,313.6477478,312211,4955,97924277,55703,17.84,18.2,16.5
25-Nov-16,308,308,298.65,300.85,301.1711968,130312,2831,39246221,33668,25.84,9.35,-7.15
24-Nov-16,299,303.55,298.3,301.5,300.6671177,109384,3093,32888172,23004,21.03,5.25,2.5
23-Nov-16,304.05,308,299,300.35,302.1440768,98038,2265,29621601,23034,23.49,9,-3.7
22-Nov-16,300,305.2,295.35,304.05,299.5554889,165051,2330,49441933,58206,35.27,9.85,4.05
21-Nov-16,302.5,305.4,297.55,299.5,300.4985271,94033,1579,28256778,20805,22.13,7.85,-3
18-Nov-16,301.7,303.9,295.6,303,300.0733287,396557,2135,118996179,261062,65.83,8.3,1.3
17-Nov-16,310.1,315.3,295.05,296.35,303.1740814,435532,6330,132042014,177707,40.8,20.25,-13.75
16-Nov-16,305,311.3,303.5,309.55,307.8302081,137963,1848,42469179,49091,35.58,7.8,4.55
15-Nov-16,303,305,294.35,302.9,299.5692096,83630,1881,25052973,14705,17.58,10.65,-0.1
11-Nov-16,308.2,308.2,298.6,301.75,301.913987,106077,1810,32026130,38677,36.46,9.6,-6.45
10-Nov-16,305,314,304.15,308.2,310.017001,83760,1706,25967024,24952,29.79,9.85,3.2
09-Nov-16,295,305.2,283.95,301.05,292.4971889,240478,5677,70339139,110223,45.83,21.25,6.05
08-Nov-16,305.7,306.9,301.5,305,304.1140563,55911,1085,17003321,15046,26.91,5.4,-0.7
07-Nov-16,310,310,303.05,305.3,306.3070336,107555,1936,32944853,14212,13.21,6.95,-4.7
04-Nov-16,310,310.7,304.5,306.8,307.2113193,119142,1931,36601771,12410,10.42,6.2,-3.2
03-Nov-16,309.5,315.25,305.8,309.55,311.0196876,190069,3111,59115201,15906,8.37,9.45,0.05
02-Nov-16,314.65,315.7,308.55,309.5,313.7450731,85601,1543,26856892,9201,10.75,7.15,-5.15
01-Nov-16,320,320.6,315.95,316.7,317.7963563,64166,1306,20391721,10582,16.49,4.65,-3.3
